match_id,inning-batting,name,position,over-batsman,score,balls_bat,dots,ones,twos,threes,fours,sixes,out,balls_bowl,maidens,runs_bowled,wickets,bowler_extras,wicket_score,wicket_overs,wicket_no,wicket_bowler
463154,2,Yuvraj Singh,5,8.4,8,14,12,0,0,0,2,0,caught,48,0,44,2,1,60,11.6,5,DW Steyn
463154,2,SK Raina,6,11.1,11,7,3,1,1,0,2,0,caught,12,0,12,0,1,74,13.6,6,DW Steyn
463154,2,YK Pathan,7,12.1,109,70,31,19,3,0,8,8,caught,12,0,9,0,1,219,35.2,9,M Morkel
463154,2,Harbhajan Singh,8,13.7,13,16,9,5,1,0,0,1,caught,48,0,33,0,0,98,19.1,7,J Botha
463154,2,PP Chawla,9,19.2,8,11,7,2,1,0,1,0,bowled,42,0,32,0,0,119,22.4,8,RJ Peterson
463154,2,Z Khan,10,22.5,24,57,41,12,0,0,3,0,caught,54,1,45,2,2,234,40.2,10,LL Tsotsobe
463154,2,MM Patel,11,35.3,4,9,5,4,0,0,0,0,0,48,0,50,3,0,0,0.0,0,0
256665,1,R Dravid,1,0.1,9,19,16,1,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0
256665,1,SR Tendulkar,2,0.1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
256665,2,WPUJC Vaas,0,0.0,0,0,0,0,0,0,0,0,0,12,1,4,0,0,0,0.0,0,0
256665,2,SL Malinga,0,0.0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0.0,0,0
249759,1,S Chanderpaul,1,0.1,27,17,8,3,1,0,4,1,bowled,0,0,0,0,0,49,5.1,1,NW Bracken
249759,1,CH Gayle,2,0.1,37,26,16,1,0,0,6,2,bowled,6,0,5,0,0,80,9.4,3,NW Bracken
249759,1,RR Sarwan,3,5.2,7,9,6,1,1,0,1,0,caught,19,0,14,0,2,65,7.3,2,NW Bracken
249759,1,DJ Bravo,4,7.4,21,47,34,9,0,0,3,0,lbw,0,0,0,0,0,125,25.1,8,GB Hogg
249759,1,BC Lara,5,9.5,2,18,16,2,0,0,0,0,caught,0,0,0,0,0,88,14.6,4,GD McGrath
249759,1,RS Morton,6,14.7,2,9,7,2,0,0,0,0,caught,0,0,0,0,0,94,18.2,5,GD McGrath
249759,1,MN Samuels,7,18.3,7,12,8,3,0,0,1,0,caught,30,0,9,0,0,113,22.4,6,SR Watson
249759,1,CS Baugh,8,22.5,9,13,8,1,2,0,1,0,lbw,0,0,0,0,0,125,24.6,7,SR Watson
249759,1,JE Taylor,10,25.2,5,13,9,3,1,0,0,0,0,42,0,41,1,1,0,0.0,0,0
249759,1,IDR Bradshaw,9,25.1,7,15,11,3,0,0,1,0,bowled,36,0,19,1,2,136,28.6,9,B Lee
249759,1,CD Collymore,11,29.1,0,5,5,0,0,0,0,0,run out,36,1,18,0,1,138,30.4,10,B Lee
249759,2,AC Gilchrist,1,0.1,2,9,6,2,0,0,0,0,caught,0,0,0,0,0,12,2.6,1,IDR Bradshaw
249759,2,SR Watson,2,0.1,57,87,51,22,8,1,4,0,0,18,0,10,2,1,0,0.0,0,0
249759,2,RT Ponting,3,3.1,0,2,2,0,0,0,0,0,lbw,0,0,0,0,0,13,3.6,2,JE Taylor
